category,value,count,file_count,example_files
shadow,"var(--orbit-keypad-shadow-item-hover, var(--orbit-keypad-shadow-item, var(--orbit-keypad-shadow))) !important",2,1,components/effects/Components/OrbitalMenu/OrbitalMenu.css
shadow,"var(--orbit-keypad-shadow-item-hover, var(--orbit-button-shadow)) !important",2,1,components/effects/Components/OrbitalMenu/OrbitalMenu.css
shadow,"var(--orbit-button-shadow-center-hover, var(--orbit-button-shadow-center)) !important",2,1,components/effects/Components/OrbitalMenu/OrbitalMenu.css
shadow,"0 20px 46px rgba(0, 0, 0, 0.34)",2,1,components/ui/PageInfoButton.module.css
shadow,"inset 0 0 0 1px rgba(255, 255, 255, 0.08), 0 10px 24px rgba(0, 0, 0, 0.08) !important",1,1,app/styles/components/workspace-help-listings.css
shadow,"0 0 8px rgba(var(--hc-accent-rgb), 0.32)",1,1,app/styles/features/chat/hc.css
shadow,"inset 0 0 0 1px rgba(255, 255, 255, 0.08), 0 10px 24px rgba(0, 0, 0, 0.08)",1,1,app/styles/features/chat/help-listings-modal-surfaces.css
shadow,"0 0.18rem 0.58rem rgba(7, 7, 7, 0.34)",1,1,app/styles/features/chat/mono.css
shadow,var(--drawer-card-shadow),1,1,app/styles/features/chat/mono.css
shadow,var(--drawer-card-shadow-hover),1,1,app/styles/features/chat/mono.css
shadow,"0 4px 10px rgba(0, 0, 0, 0.18), inset 0 0 0 999px rgba(255, 255, 255, 0.006)",1,1,app/styles/features/chat/mono.css
shadow,"0 5px 12px rgba(0, 0, 0, 0.2), inset 0 0 0 999px rgba(255, 255, 255, 0.012), inset 0 0 0 1px rgba(var(--mono-light-rgb), 0.08)",1,1,app/styles/features/chat/mono.css
shadow,"var(--drawer-delete-shadow, var(--opaque-panel-shadow))",1,1,app/styles/features/chat/mono.css
shadow,"var(--drawer-delete-shadow-hover, var(--subpage-card-shadow-hover))",1,1,app/styles/features/chat/mono.css
shadow,"inset 0 0 0 1px rgba(var(--mono-light-rgb), 0), inset 0 0 7px rgba(var(--mono-light-rgb), 0), 0 0 2px rgba(var(--mono-light-rgb), 0), 0 0 12px rgba(var(--mono-light-rgb), 0), 0 0 26px rgba(var(--mono-light-rgb), 0), 0 6px 16px rgba(7, 7, 7, 0.22), 0 8px 14px -12px rgba(var(--mono-light-rgb), 0.34), 0 18px 24px -18px rgba(var(--mono-light-rgb), 0.18)",1,1,app/styles/features/chat/mono.css
shadow,"inset 0 0 4px rgba(var(--mono-light-rgb), 0.1), inset 0 0 9px rgba(var(--mono-light-rgb), 0.045), 0 0 3px rgba(var(--mono-light-rgb), 0.12), 0 0 10px rgba(var(--mono-light-rgb), 0.075), 0 0 20px rgba(var(--mono-light-rgb), 0.04), 0 6px 16px rgba(7, 7, 7, 0.22), 0 8px 14px -12px rgba(var(--mono-light-rgb), 0.36), 0 18px 24px -18px rgba(var(--mono-light-rgb), 0.2)",1,1,app/styles/features/chat/mono.css
shadow,"inset 0 0 0 1px rgba(var(--mono-light-rgb), 0.1), 0 6px 14px rgba(7, 7, 7, 0.22)",1,1,app/styles/features/chat/mono.css
shadow,var(--mono-field-hole-shadow) !important,1,1,app/styles/features/chat/mono.css
shadow,var(--mono-field-hole-shadow-hover) !important,1,1,app/styles/features/chat/mono.css
shadow,"var(--chat-invite-shadow, 0 12px 24px rgba(82, 50, 46, 0.08))",1,1,app/styles/features/chat/shell.css
shadow,"0 10px 22px rgba(7, 7, 7, 0.16)",1,1,app/styles/features/chat/shell.css
shadow,"inset 0 0 0 1px rgba(255, 122, 126, 0), inset 0 0 7px rgba(255, 122, 126, 0), 0 0 2px rgba(255, 122, 126, 0), 0 0 12px rgba(255, 122, 126, 0), 0 0 26px rgba(255, 122, 126, 0), 0 6px 16px rgba(0, 0, 0, 0.26), var(--chat-under-glow)",1,1,app/styles/features/chat/shell.css
shadow,"inset 0 0 4px rgba(255, 122, 126, 0.11), inset 0 0 9px rgba(255, 122, 126, 0.045), 0 0 3px rgba(255, 122, 126, 0.14), 0 0 10px rgba(255, 122, 126, 0.08), 0 0 20px rgba(255, 122, 126, 0.04), 0 6px 16px rgba(0, 0, 0, 0.26), var(--chat-under-glow-strong)",1,1,app/styles/features/chat/shell.css
shadow,"0 5px 12px rgba(82, 50, 46, 0.045), 0 0 3px rgba(122, 58, 56, 0.055), 0 0 10px rgba(197, 113, 113, 0.03)",1,1,app/styles/features/chat/shell.css
shadow,"0 6px 14px rgba(82, 50, 46, 0.055), 0 0 3px rgba(122, 58, 56, 0.12), 0 0 9px rgba(197, 113, 113, 0.085), 0 0 18px rgba(197, 113, 113, 0.045)",1,1,app/styles/features/chat/shell.css
shadow,"inset 0 0 0 2px rgba(255, 234, 0, 0.66), 0 0 2px rgba(255, 234, 0, 0.24), 0 0 12px rgba(255, 234, 0, 0.12), 0 0 24px rgba(255, 234, 0, 0.07), 0 6px 16px rgba(0, 0, 0, 0.26), var(--chat-under-glow)",1,1,app/styles/features/chat/shell.css
shadow,"inset 0 0 0 2px rgba(255, 234, 0, 0.72), 0 0 2px rgba(255, 234, 0, 0.28), 0 0 12px rgba(255, 234, 0, 0.14), 0 0 24px rgba(255, 234, 0, 0.08), 0 6px 16px rgba(0, 0, 0, 0.26), var(--chat-under-glow)",1,1,app/styles/features/chat/shell.css
shadow,"inset 0 1px 0 rgba(220, 236, 255, 0.16), 0 8px 18px rgba(2, 6, 16, 0.32), 0 0 0 3px rgba(255, 234, 0, 0.42)",1,1,app/styles/features/chat/shell.css
shadow,var(--drawer-delete-shadow),1,1,app/styles/features/chat/themes.css
shadow,var(--drawer-delete-shadow-hover),1,1,app/styles/features/chat/themes.css
shadow,"0 20px 42px rgba(72, 44, 38, 0.16), 0 8px 20px rgba(72, 44, 38, 0.1) !important",1,1,app/styles/features/chat/themes.css
shadow,"0 10px 22px -8px rgba(15, 23, 42, 0.1), 0 3px 7px -3px rgba(15, 23, 42, 0.055), inset 0 1px 0 rgba(255, 255, 255, 0.9), inset 0 0 0 1px rgba(255, 255, 255, 0.4)",1,1,app/styles/features/chat/themes.css
shadow,"0 14px 28px -9px rgba(15, 23, 42, 0.12), 0 5px 10px -3px rgba(15, 23, 42, 0.065), inset 0 1px 0 rgba(255, 255, 255, 0.94), inset 0 0 0 1px rgba(255, 255, 255, 0.28)",1,1,app/styles/features/chat/themes.css
shadow,"0 5px 12px rgba(15, 23, 42, 0.1)",1,1,app/styles/features/chat/themes.css
shadow,"0 1px 4px rgba(15, 23, 42, 0.06), 0 3px 8px rgba(15, 23, 42, 0.06), inset 0 1px 0 rgba(255, 255, 255, 0.92), 0 0 0 1px rgba(255, 255, 255, 0.82)",1,1,app/styles/features/chat/themes.css
shadow,var(--chat-action-btn-shadow-active),1,1,app/styles/features/chat/themes.css
shadow,"0 0 0 1px rgba(255, 59, 48, 0.4), 0 0 12px rgba(255, 59, 48, 0.25)",1,1,app/styles/features/chat/themes.css
shadow,"0 0 0 1px rgba(43, 220, 109, 0.4), 0 0 12px rgba(43, 220, 109, 0.3)",1,1,app/styles/features/chat/themes.css
shadow,"0 0 0 1px rgba(126, 116, 109, 0.16)",1,1,app/styles/features/chat/themes.css
shadow,var(--chat-inputbar-btn-shadow) !important,1,1,app/styles/features/chat/themes.css
shadow,var(--chat-inputbar-btn-shadow-focus) !important,1,1,app/styles/features/chat/themes.css
shadow,var(--chat-inputbar-btn-shadow-hover) !important,1,1,app/styles/features/chat/themes.css
shadow,"0 18px 36px rgba(28, 16, 14, 0.24), 0 8px 18px rgba(28, 16, 14, 0.16) !important",1,1,app/styles/features/chat/themes.css
shadow,var(--drawer-delete-shadow) !important,1,1,app/styles/features/chat/themes.css
shadow,"var(--drawer-delete-shadow-hover, var(--drawer-delete-shadow)) !important",1,1,app/styles/features/chat/themes.css
shadow,"0 10px 24px rgba(2, 6, 23, 0.22)",1,1,app/styles/features/chat/themes.css
shadow,"0 12px 28px rgba(2, 6, 23, 0.3)",1,1,app/styles/features/chat/themes.css
shadow,"0 6px 16px rgba(0, 0, 0, 0.26), var(--chat-under-glow-strong)",1,1,app/styles/features/chat/themes.css
shadow,"var(--documents-agent-thread-shadow, var(--subpage-card-shadow))",1,1,app/styles/features/documents/agent.css
shadow,"var(--documents-agent-composer-shadow, var(--subpage-card-shadow))",1,1,app/styles/features/documents/agent.css
shadow,"var(--documents-agent-composer-shadow-hover, var(--documents-agent-composer-shadow, var(--subpage-card-shadow-hover, var(--subpage-card-shadow))))",1,1,app/styles/features/documents/agent.css
shadow,"inset 0 0 0 1px rgba(255, 255, 255, 0.08), 0 4px 10px rgba(0, 0, 0, 0.12) !important",1,1,app/styles/features/documents/agent.css
shadow,"inset 0 0 0 1px rgba(255, 255, 255, 0.14), 0 6px 13px rgba(0, 0, 0, 0.14) !important",1,1,app/styles/features/documents/agent.css
shadow,"var(--documents-dropdown-shadow, 0 16px 32px rgba(0, 0, 0, 0.38))",1,1,app/styles/features/documents/mono.css
shadow,"var(--documents-panel-shadow, var(--documents-strong-shadow))",1,1,app/styles/features/documents/ui.css
shadow,"var(--documents-elevated-shadow, var(--documents-soft-shadow))",1,1,app/styles/features/documents/ui.css
shadow,"var(--input-shadow-hover, var(--input-shadow))",1,1,app/styles/features/documents/ui.css
shadow,"var(--documents-dropdown-shadow, var(--opaque-panel-shadow, var(--subpage-card-shadow)))",1,1,app/styles/features/documents/ui.css
shadow,"inset 0 0 0 2px rgba(255, 234, 0, 0.72), 0 0 2px rgba(255, 234, 0, 0.28), 0 0 16px rgba(255, 234, 0, 0.12)",1,1,app/styles/features/documents/ui.css
shadow,var(--documents-surface-panel-shadow),1,1,app/styles/features/documents/ui.css
shadow,"var(--glass-shell-shadow, 0 10px 24px rgba(0, 0, 0, 0.12))",1,1,app/styles/features/documents/workspace.css
shadow,"var(--btn-primary-shadow, 0 14px 28px rgba(0, 0, 0, 0.22))",1,1,app/styles/features/documents/workspace.css
shadow,"inset 0 1px 0 rgba(255, 255, 255, 0.1), var(--documents-soft-shadow)",1,1,app/styles/features/documents/workspace.css
blur,"var(--glass-blur-radius, 1rem",20,12,app/styles/features/chat/mobile.css | app/styles/features/chat/themes.css | app/styles/features/documents/library.css | app/styles/features/documents/mobile.css | app/styles/features/documents/ui.css | app/styles/features/profile/mobile.css | app/styles/features/service-map/mobile.css | app/styles/mobile/scroll-panels/glass-card.css
blur,26px,7,1,app/styles/features/service-map/mobile.css
blur,var(--service-map-glass-blur,5,3,app/styles/features/service-map/desktop/shell.css | app/styles/features/service-map/desktop/toolbar.css | app/styles/features/service-map/mobile.css
blur,0.9rem,4,2,app/styles/features/profile/hc.css | components/effects/Components/OrbitalMenu/OrbitalMenu.css
blur,18px,3,2,app/styles/features/service-map/desktop/base.css | app/styles/features/service-map/desktop/toolbar.css
blur,"var(--service-map-glass-blur, var(--glass-blur-radius, 1rem",3,1,app/styles/features/service-map/desktop/popup.css
blur,0,2,2,app/styles/base/animations.css | app/styles/components/journey.css
blur,"var(--glass-ring-edge-stroke-blur, 0px",2,2,app/styles/shared/glass-subpage.css | app/styles/shared/login-a11y.css
blur,"var(--glass-modal-blur, var(--glass-blur-radius, 1rem",2,2,app/styles/shared/glass-subpage.css | components/covision/CovisionPage.module.css
blur,0.625rem,1,1,app/styles/base/animations.css
blur,2px,1,1,app/styles/base/animations.css
blur,0.35rem,1,1,app/styles/components/journey.css
blur,"var(--chat-analysis-panel-blur, var(--glass-blur-radius, 1rem",1,1,app/styles/features/chat/shell.css
blur,10px,1,1,app/styles/features/documents/agent.css
blur,0.34rem,1,1,app/styles/features/home/desktop.css
blur,0.48rem,1,1,app/styles/features/home/desktop.css
blur,"var( --glass-subpage-edge-stroke-blur, var(--glass-ring-edge-stroke-blur, 0px",1,1,app/styles/features/policy/responsive.css
blur,6px,1,1,app/styles/features/register/coarse-pointer.css
blur,1rem,1,1,app/styles/shared/glass-core.css
blur,"var(--glass-subpage-edge-stroke-blur, 0px",1,1,app/styles/shared/glass-subpage.css
blur,"var(--dashboard-info-blur, 1rem",1,1,app/styles/shared/glass-subpage.css
blur,12px,1,1,app/styles/shared/login-a11y.css
blur,var(--glass-blur-radius,1,1,app/styles/theme/light.css
blur,0.25px,1,1,components/CenteredScrollPicker.css
blur,0.7px,1,1,components/CenteredScrollPicker.css
blur,16px,1,1,components/effects/Components/OrbitalMenu/OrbitalMenu.css
blur,1.6rem,1,1,components/effects/Components/OrbitalMenu/OrbitalMenu.css
blur,1.35rem,1,1,components/ui/PageInfoButton.module.css
z,0,27,14,app/styles/base/backgrounds.css | app/styles/features/chat/themes.css | app/styles/features/documents/agent.css | app/styles/features/home/desktop.css | app/styles/features/service-map/desktop/popup.css | app/styles/features/service-map/desktop/toolbar.css | app/styles/mobile/interaction-surfaces.css | app/styles/shared/glass-core.css
z,1,25,15,app/styles/features/chat/mono.css | app/styles/features/chat/themes.css | app/styles/features/documents/ui.css | app/styles/features/documents/workspace.css | app/styles/features/home/desktop.css | app/styles/features/service-map/desktop/base.css | app/styles/features/service-map/desktop/popup.css | app/styles/features/service-map/desktop/shell.css
z,2,15,13,app/styles/base/backgrounds.css | app/styles/base/core.css | app/styles/features/chat/hc.css | app/styles/features/documents/agent.css | app/styles/features/home/cards-mobile.css | app/styles/features/profile/mobile.css | app/styles/features/service-map/desktop/toolbar.css | app/styles/mobile/subpage-header/title-fit.css
z,3,8,7,app/styles/base/backgrounds.css | app/styles/features/documents/workspace.css | app/styles/features/home/mobile.css | app/styles/features/service-map/desktop/popup.css | app/styles/features/service-map/desktop/toolbar.css | components/CenteredScrollPicker.css | components/TextAnimations/CircularText/CircularText.css
z,92,4,4,app/styles/features/documents/ui.css | app/styles/features/register/coarse-pointer.css | app/styles/features/service-map/desktop/base.css | components/chat/WorkspacePanel.module.css
z,4,4,3,app/styles/features/profile/mobile.css | app/styles/features/service-map/mobile.css | app/styles/shared/login-a11y.css
z,240,4,3,app/styles/features/service-map/desktop/base.css | app/styles/theme/mono.css | components/chat/LeftRail.module.css
z,40,3,2,app/styles/features/documents/agent.css | app/styles/features/documents/ui.css
z,35,3,3,app/styles/features/service-map/mobile-header.css | app/styles/mobile/subpage-header/layout.css | components/ui/PageInfoButton.module.css
z,20,2,2,app/styles/base/layout.css | components/chat/rail.module.css
z,120,2,2,app/styles/features/documents/ui.css | components/wellbeing/WellbeingPage.module.css
z,95 !important,2,1,app/styles/features/profile/android-mobile.css
z,6,2,2,app/styles/features/profile/mobile.css | components/CenteredScrollPicker.css
z,80,2,2,app/styles/features/service-map/desktop/base.css | components/chat/rail.module.css
z,500,2,1,app/styles/features/service-map/desktop/leaflet.css
z,21,2,2,app/styles/features/service-map/desktop/shell.css | app/styles/shared/glass-core.css
z,0 !important,2,2,app/styles/shared/ui-glow.css | components/effects/Components/OrbitalMenu/OrbitalMenu.css
z,70,2,1,components/chat/rail.module.css
z,90,2,2,components/covision/CovisionPage.module.css | components/wellbeing/WellbeingPage.module.css
z,2400 !important,2,1,components/covision/CovisionPage.module.css
z,9999,1,1,app/styles/base/core.css
z,100000,1,1,app/styles/base/core.css
z,150,1,1,app/styles/features/chat/mobile.css
z,94,1,1,app/styles/features/chat/mobile.css
z,3 !important,1,1,app/styles/features/chat/shell.css
z,24,1,1,app/styles/features/documents/agent.css
z,60,1,1,app/styles/features/documents/agent.css
z,140,1,1,app/styles/features/documents/ui.css
z,12,1,1,app/styles/features/login/otp-close.css
z,14,1,1,app/styles/features/policy/pages.css
z,15,1,1,app/styles/features/policy/responsive.css
z,1 !important,1,1,app/styles/features/policy/responsive.css
z,130,1,1,app/styles/features/service-map/desktop/base.css
z,190,1,1,app/styles/features/service-map/desktop/base.css
z,180,1,1,app/styles/features/service-map/desktop/base.css
z,220,1,1,app/styles/features/service-map/desktop/base.css
z,31,1,1,app/styles/features/service-map/desktop/base.css
z,410,1,1,app/styles/features/service-map/desktop/shell.css
z,430,1,1,app/styles/features/service-map/desktop/shell.css
z,450 !important,1,1,app/styles/features/service-map/desktop/toolbar.css
z,8,1,1,components/CenteredScrollPicker.css
z,25,1,1,components/chat/RightRail.module.css
z,10000,1,1,components/covision/CovisionPage.module.css
z,10000 !important,1,1,components/covision/CovisionPage.module.css
z,9000 !important,1,1,components/covision/CovisionPage.module.css
z,9200 !important,1,1,components/covision/CovisionPage.module.css
z,9400 !important,1,1,components/covision/CovisionPage.module.css
z,10,1,1,components/effects/Components/OrbitalMenu/OrbitalMenu.css
font_size,1.12rem,13,5,app/styles/features/documents/agent.css | app/styles/features/documents/ui.css | components/chat/rail.module.css | components/ui/PageInfoButton.module.css | components/wellbeing/WellbeingPage.module.css
font_size,1rem,12,7,app/styles/features/documents/library.css | app/styles/features/documents/ui.css | app/styles/features/service-map/desktop/base.css | app/styles/features/service-map/desktop/popup.css | components/chat/WorkspacePanel.module.css | components/covision/CovisionPage.module.css | components/wellbeing/WellbeingPage.module.css
font_size,var(--wellbeing-small-font-size),9,1,components/wellbeing/WellbeingPage.module.css
font_size,0.9rem,8,4,app/styles/features/documents/mobile.css | app/styles/features/service-map/desktop/base.css | app/styles/features/service-map/desktop/popup.css | app/styles/features/service-map/desktop/responsive.css
font_size,0.78rem,7,5,app/styles/features/service-map/desktop/base.css | app/styles/features/service-map/desktop/leaflet.css | app/styles/features/service-map/desktop/popup.css | app/styles/features/service-map/mobile.css | components/chat/WorkspacePanel.module.css
font_size,0.96rem,6,2,app/styles/features/service-map/desktop/base.css | app/styles/features/service-map/desktop/toolbar.css
font_size,var(--wellbeing-base-font-size),6,1,components/wellbeing/WellbeingPage.module.css
font_size,0.82rem,5,3,app/styles/features/service-map/desktop/base.css | app/styles/features/service-map/mobile.css | components/chat/WorkspacePanel.module.css
font_size,1.22rem,4,4,app/styles/features/documents/agent.css | app/styles/features/register/mobile.css | app/styles/shared/glass-core.css | app/styles/shared/register.css
font_size,1.04rem,4,4,app/styles/features/documents/library.css | app/styles/features/register/mobile.css | app/styles/shared/register.css | components/ui/PageInfoButton.module.css
font_size,0.98rem,4,3,app/styles/features/documents/library.css | app/styles/features/service-map/desktop/base.css | app/styles/features/service-map/desktop/popup.css
font_size,1.14rem,4,3,app/styles/features/documents/ui.css | app/styles/features/documents/workspace.css | app/styles/shared/register.css
font_size,0.94rem,4,2,app/styles/features/service-map/desktop/base.css | app/styles/features/service-map/desktop/leaflet.css
font_size,1.1rem,3,2,app/styles/features/documents/library.css | app/styles/features/documents/ui.css
font_size,0.84rem,3,3,app/styles/features/service-map/desktop/base.css | app/styles/features/service-map/desktop/popup.css | app/styles/features/service-map/mobile.css
font_size,0.74rem,3,2,app/styles/features/service-map/desktop/popup.css | app/styles/features/service-map/mobile.css
font_size,0.76rem,3,2,app/styles/features/service-map/desktop/popup.css | app/styles/features/service-map/desktop/toolbar.css
font_size,"clamp(1.14rem, 4.7vw, 1.28rem) !important",2,2,app/styles/features/chat/workspace-dashboard-cards.css | app/styles/shared/workspace-dashboard-card-compact.css
font_size,1.02rem,2,2,app/styles/features/documents/agent.css | app/styles/features/documents/ui.css
font_size,1.06rem,2,2,app/styles/features/documents/agent.css | app/styles/features/service-map/mobile.css
font_size,"clamp(1.32rem, 1.75vw, 1.5rem)",2,1,app/styles/features/documents/workspace.css
font_size,1.18rem,2,2,app/styles/features/documents/workspace.css | app/styles/shared/register.css
font_size,"clamp(1.24rem, 4.95vw, 1.42rem)",2,1,app/styles/features/register/coarse-pointer.css
font_size,"clamp(1.08rem, 4.25vw, 1.22rem)",2,1,app/styles/features/register/coarse-pointer.css
font_size,1.24rem,2,2,app/styles/features/register/mobile.css | app/styles/shared/register.css
font_size,0.86rem,2,2,app/styles/features/service-map/desktop/base.css | app/styles/features/service-map/desktop/toolbar.css
font_size,0.72rem,2,2,app/styles/features/service-map/desktop/base.css | app/styles/features/service-map/desktop/popup.css
font_size,1.05em,2,1,app/styles/shared/glass-core.css
font_size,"clamp(0.88rem, 3.55vw, 1.04rem)",2,2,components/chat/WorkspacePanel.module.css | components/wellbeing/WellbeingPage.module.css
font_size,var(--wellbeing-output-font-size),2,1,components/wellbeing/WellbeingPage.module.css
font_size,var(--wellbeing-base-font-size) !important,2,1,components/wellbeing/WellbeingPage.module.css
font_size,var(--wellbeing-tiny-font-size),2,1,components/wellbeing/WellbeingPage.module.css
font_size,"calc(var(--base-rem, 16px) * var(--ui-scale, 1))",1,1,app/styles/base/core.css
font_size,"clamp(1.36rem, 5.5vw, 1.54rem) !important",1,1,app/styles/features/chat/mobile-topnav.css
font_size,2.45rem,1,1,app/styles/features/chat/mobile.css
font_size,1.08rem,1,1,app/styles/features/documents/agent.css
font_size,"clamp(1.16rem, 1.4vw, 1.28rem)",1,1,app/styles/features/documents/library.css
font_size,0.9em,1,1,app/styles/features/documents/ui.css
font_size,"clamp(1.62rem, 5.7vw, 1.9rem)",1,1,app/styles/features/documents/workspace.css
font_size,"clamp(30px, 10.4vw, 50px)",1,1,app/styles/features/home/circular-text-mobile.css
font_size,"clamp(1.46rem, 6vw, 1.68rem)",1,1,app/styles/features/home/mobile.css
font_size,2.62rem,1,1,app/styles/features/login/mobile.css
font_size,2.02rem,1,1,app/styles/features/login/otp-close.css
font_size,"clamp(1.58rem, 5.4vw, 1.84rem) !important",1,1,app/styles/features/policy/android-mobile.css
font_size,"clamp(1.12rem, 4.18vw, 1.28rem) !important",1,1,app/styles/features/policy/android-mobile.css
font_size,"clamp(1.92rem, 1.52rem + 1.2vw, 2.75rem) !important",1,1,app/styles/features/policy/pages.css
font_size,"clamp(1.72rem, 1.3rem + 1.08vw, 2.48rem) !important",1,1,app/styles/features/policy/pages.css
font_size,"clamp(1.28rem, 4.8vw, 1.62rem) !important",1,1,app/styles/features/profile/android-mobile.css
font_size,"clamp(1.22rem, 4.55vw, 1.5rem) !important",1,1,app/styles/features/profile/android-mobile.css
font_size,"clamp(0.98rem, 3.8vw, 1.22rem)",1,1,app/styles/features/profile/mobile.css
font_size,"clamp(1.45rem, 5.6vw, 2.05rem)",1,1,app/styles/features/profile/mobile.css
font_size,"clamp(1.2rem, 4.9vw, 1.36rem)",1,1,app/styles/features/register/coarse-pointer.css
font_size,"clamp(1.16rem, 4.55vw, 1.32rem)",1,1,app/styles/features/register/coarse-pointer.css
font_size,"clamp(1rem, 4vw, 1.14rem)",1,1,app/styles/features/register/coarse-pointer.css
font_size,"clamp(1.4rem, 5.4vw, 1.62rem)",1,1,app/styles/features/register/coarse-pointer.css
font_size,inherit,1,1,app/styles/features/register/coarse-pointer.css
font_size,1.28rem,1,1,app/styles/features/register/mobile.css
font_size,1.2rem,1,1,app/styles/features/register/mobile.css
font_size,1.3rem,1,1,app/styles/features/register/mobile.css
font_size,0.92rem,1,1,app/styles/features/service-map/desktop/base.css
font_size,"clamp(1.12rem, 1.7vw, 1.32rem)",1,1,app/styles/features/service-map/desktop/base.css
font_size,0.7rem,1,1,app/styles/features/service-map/desktop/leaflet-attribution.css
font_size,var(--service-map-marker-label-size),1,1,app/styles/features/service-map/desktop/leaflet.css
font_size,var(--service-map-legend-marker-label-size),1,1,app/styles/features/service-map/desktop/leaflet.css
font_size,1.9rem !important,1,1,app/styles/features/service-map/desktop/popup.css
font_size,0.8rem,1,1,app/styles/features/service-map/desktop/popup.css
font_size,0.64rem,1,1,app/styles/features/service-map/desktop/popup.css
font_size,0.66rem,1,1,app/styles/features/service-map/desktop/popup.css
font_size,0.95rem,1,1,app/styles/features/service-map/desktop/toolbar.css
font_size,16px,1,1,app/styles/features/service-map/mobile.css
font_size,16px !important,1,1,app/styles/features/service-map/mobile.css
font_size,"clamp(1.8rem, 7.2vw, 2.34rem)",1,1,app/styles/mobile/subpage-header/title-fit.css
font_size,"clamp(1.58rem, 6.6vw, 2.12rem)",1,1,app/styles/mobile/subpage-header/title-fit.css
font_size,"var(--fit-title-preload-px, var(--mobile-header-title-font))",1,1,app/styles/mobile/subpage-header/title-fit.css
font_size,var(--mobile-header-title-font) !important,1,1,app/styles/mobile/subpage-header/title-fit.css
font_size,0,1,1,app/styles/shared/login-a11y.css
font_size,2.05rem,1,1,app/styles/shared/login-a11y.css
font_size,"clamp(1.64rem, calc(var(--ring-diameter, 52rem) / 20.8), 2.56rem)",1,1,app/styles/shared/login-a11y.css
font_size,"clamp(1.5rem, calc(var(--ring-diameter, 52rem) / 23.2), 2.24rem)",1,1,app/styles/shared/login-a11y.css
font_size,2.3rem,1,1,app/styles/shared/login-a11y.css
font_size,1em,1,1,app/styles/shared/register.css
font_size,"clamp(1.12rem, 1.76vw, 1.28rem)",1,1,components/chat/WorkspacePanel.module.css
font_size,0.67rem,1,1,components/chat/WorkspacePanel.module.css
font_size,0.94rem !important,1,1,components/covision/CovisionPage.module.css
font_size,1.06rem !important,1,1,components/covision/CovisionPage.module.css
font_size,2.15rem,1,1,components/ui/PageInfoButton.module.css
font_size,"clamp(1.78rem, 6.6vw, 2.18rem)",1,1,components/ui/PageInfoButton.module.css
font_size,"clamp(1.28rem, 2.4vw, 1.55rem)",1,1,components/wellbeing/WellbeingPage.module.css
font_size,1.05rem,1,1,components/wellbeing/WellbeingPage.module.css
font_size,1.16rem,1,1,components/wellbeing/WellbeingPage.module.css
font_size,"clamp(1.06rem, 1.25vw, 1.16rem)",1,1,components/wellbeing/WellbeingPage.module.css
spacing,0,259,55,app/styles/base/backgrounds.css | app/styles/base/core.css | app/styles/components/invite-modal.css | app/styles/features/accessibility/touch.css | app/styles/features/chat/mobile.css | app/styles/features/chat/themes.css | app/styles/features/documents/admin-mobile-header.css | app/styles/features/documents/agent.css
spacing,auto,74,29,app/styles/components/invite-modal.css | app/styles/components/selected-listing.css | app/styles/features/chat/mobile.css | app/styles/features/documents/admin-mobile-header.css | app/styles/features/documents/agent.css | app/styles/features/documents/ui.css | app/styles/features/home/background-mobile.css | app/styles/features/home/mobile.css
spacing,0 !important,65,28,app/styles/components/journey.css | app/styles/components/workspace-help-listings.css | app/styles/features/chat/mobile.css | app/styles/features/chat/shell.css | app/styles/features/documents/mobile.css | app/styles/features/documents/ui.css | app/styles/features/invite/mobile.css | app/styles/features/policy/mobile-tall.css
spacing,auto !important,34,11,app/styles/components/workspace-help-listings.css | app/styles/features/accessibility/fields.css | app/styles/features/chat/shell.css | app/styles/features/policy/pages.css | app/styles/features/policy/responsive.css | app/styles/features/profile/android-mobile.css | app/styles/features/service-map/mobile.css | components/chat/LeftRail.module.css
spacing,50%,19,10,app/styles/features/home/mobile.css | app/styles/features/register/coarse-pointer.css | app/styles/features/service-map/desktop/shell.css | app/styles/features/service-map/desktop/toolbar.css | app/styles/features/service-map/mobile.css | app/styles/shared/login-a11y.css | components/CenteredScrollPicker.css | components/chat/LeftRail.module.css
spacing,0.72rem,18,8,app/styles/features/accessibility/fields.css | app/styles/features/accessibility/touch.css | app/styles/features/documents/agent.css | app/styles/features/documents/library.css | app/styles/features/invite/mobile.css | app/styles/features/service-map/desktop/base.css | app/styles/features/service-map/mobile.css | components/wellbeing/WellbeingPage.module.css
spacing,0.42rem,16,7,app/styles/features/documents/library.css | app/styles/features/service-map/desktop/base.css | app/styles/features/service-map/desktop/popup.css | app/styles/features/service-map/mobile.css | components/chat/WorkspacePanel.module.css | components/ui/PageInfoButton.module.css | components/wellbeing/WellbeingPage.module.css
spacing,1rem,12,6,app/styles/features/chat/mobile.css | app/styles/features/documents/agent.css | app/styles/features/documents/library.css | app/styles/features/documents/ui.css | app/styles/features/documents/workspace.css | app/styles/features/service-map/desktop/toolbar.css
spacing,0.34rem,12,7,app/styles/features/service-map/desktop/base.css | app/styles/features/service-map/desktop/popup.css | app/styles/features/service-map/desktop/toolbar.css | app/styles/features/service-map/mobile.css | components/chat/WorkspacePanel.module.css | components/covision/CovisionPage.module.css | components/wellbeing/WellbeingPage.module.css
